disruption_type,event_date,publish_date,location_name,urls,num_articles,source_title,duration_hours,extras,evidence,confidence,method,url
unknown,,2026-01-03 13:00:00,,,,"While the Left Cries, Actual Venezuelans Take to the Streets to Cheer Maduro's Capture",,{},,0.0,,https://twitchy.com/grateful-calvin/2026/01/03/while-the-left-cries-actual-venezuelans-take-to-the-streets-to-cheer-maduros-capture-n2423491
unknown,,,,,,,,{},,0.0,,https://slguardian.org/maduro-meets-chinese-envoy-hours-before-u-s-strikes-on-venezuela/
unknown,,2026-01-03 14:54:18,,,,Starmer: UK not involved in Venezuela strikes,,{},,0.0,,https://www.cityam.com/starmer-uk-not-involved-in-venzuela-strikes/
unknown,2025-12-31,,"Juneau, Alaska",,,Boats sink and roofs collapse in Juneau under the weight of heavy snow,,{},,0.7,,https://www.alaskasnewssource.com/2026/01/03/boats-sink-roofs-collapse-juneau-under-weight-heavy-snow/
unknown,,2026-01-03 15:24:26,,,,Brazil says US crossed ‘unacceptable line’ over military strikes on Venezuela,,{},,0.0,,https://cyprus-mail.com/2026/01/03/brazil-says-us-crossed-unacceptable-line-over-military-strikes-on-venezuela
unknown,,,,,,,,{},,0.0,,https://southtahoenow.com/01/02/2026/winter-storm-expected-to-impact-weekend-travel
unknown,,,,,,,,{},,0.0,,https://www.dallasnews.com/news/world/2026/01/03/what-to-know-about-the-us-strike-on-venezuela-capture-of-maduro/
unknown,,2026-01-03 16:00:52,,,,,,{},,0.0,,https://www.foxnews.com/world/maduro-met-chinese-envoy-hours-before-us-capture-from-caracas-beijing-slams-operation
unknown,,2026-01-03 19:09:00,,,,World reacts to US strikes on Venezuela,,{},,0.0,,https://www.thestar.com.my/news/world/2026/01/03/world-reacts-to-us-strikes-on-venezuela
unknown,,2026-01-03 09:00:00,,,,Cape minstrels march in the city centre,,{},,0.0,,https://www.ewn.co.za/2026/01/03/cape-minstrels-march-in-the-city-centre
unknown,,2026-01-03 00:00:00,,,,"US Lawmaker Melanie Condemns Trump's 'Illegal Strikes' In Venezuela, Asks Congress To Take Action",,{},,0.0,,https://saharareporters.com/2026/01/03/us-lawmaker-melanie-condemns-trumps-illegal-strikes-venezuela-asks-congress-take-action
unknown,,2026-01-03 20:36:13,,,,,,{},,0.0,,https://naija247news.com/china-condemns-us-military-operation-in-venezuela-as-maduro-captured-amid-explosions-in-caracas/
unknown,,2026-01-03 11:41:15,,,,US captures Venezuelan leader Maduro in ‘large scale’ strike on country,,{},,0.0,,https://www.cbc.bb/main-stories/us-captures-venezuelan-leader-maduro-in-large-scale-strike-on-country/
unknown,,2026-01-03 18:53:38,,,,"DPM Dar in Beijing as Pakistan, China to hold strategic dialogue",,{},,0.0,,https://tribune.com.pk/story/2585293/dpm-dar-in-beijing-as-pakistan-an-china-to-hold-strategic-dialogue
unknown,,2026-01-03 07:16:00,,,,"US Strikes Venezuela? At Least 7 Explosions Rock Caracas, Power Cut Near Military Base As Low-Flying Aircraft Spotted Amid Trump-Maduro Tensions",,{},,0.0,,https://www.newsx.com/world/us-strikes-venezuela-seven-explosions-rock-caracas-capital-power-cut-southern-caracas-near-military-base-low-flying-aircraft-reported-donald-trump-nicolas-maduro-oil-tankers-land-operations-139452/
unknown,,2025-12-27 22:47:29,,,,Beijing Warns Washington Against Escalation as Tensions Deepen,,{},,0.0,,https://thezimbabwemail.com/beijing-warns-washington-against-escalation-as-tensions-deepen/
unknown,,,,,,,,{},,0.0,,https://abcnews.go.com/International/wireStory/saudi-airstrikes-hit-separatist-positions-yemeni-port-city-128872012
unknown,,,,,,Iran’s leader says rioters ‘must be put in their place’ as protest death toll reaches at least 10,,{},,0.0,,https://www.bostonglobe.com/2026/01/03/world/irans-supreme-leader-addressing-protests/
unknown,,2026-01-03 07:38:06,,,,Dar heads to China to co-chair seventh foreign ministers' strategic dialogue,,{},,0.0,,https://tribune.com.pk/story/2585255/dar-heads-to-china-for-seventh-foreign-ministers-strategic-dialogue
unknown,,2026-01-03 01:30:22,,,,Japan says Trump has invited its leader to the US. It comes as ties with China are strained,,{},,0.0,,https://www.wsls.com/news/politics/2026/01/03/japan-says-trump-has-invited-its-leader-to-the-us-it-comes-as-ties-with-china-are-strained/
unknown,,2026-01-03 04:25:34,,,,This Week in Explainers: How water contamination crisis unfolded in India's ‘cleanest city’ – Firstpost,,{},,0.0,,https://www.firstpost.com/explainers/this-week-in-explainers-indore-water-contamination-crisis-deaths-unfolded-13964912.html
unknown,,,,,,"Local politicians react to overnight military operations, arrest in Venezuela",,{},,0.0,,https://www.firstalert4.com/2026/01/03/local-politicians-react-overnight-military-operations-arrest-venezuela/
unknown,,2026-01-03 00:00:00,,,,Russian lawmaker condemns U.S. military operation against Venezuela,,{},,0.0,,https://english.news.cn/20260103/be540ec856744a539b956e9873848e09/c.html
unknown,,2026-01-03 00:00:00,,,,Outrage of the century,,{},,0.0,,https://www.sungazette.com/opinion/other-commentaries/2026/01/outrage-of-the-century/
unknown,,2026-01-03 04:45:23,,,,Iran Protest Deaths Concerning Ailing Economy – Modern Tokyo Times,,{},,0.0,,https://moderntokyotimes.com/iran-protest-deaths-concerning-ailing-economy/
unknown,,2026-01-03 00:00:00,,,,New Year’s Storm,,{},,0.0,,https://www.theintermountain.com/news/local-news/2026/01/new-years-storm/
unknown,,2026-01-03 08:04:32,,,,JNUSU alleges targeting of student leaders over library surveillance protests,,{},,0.0,,https://www.tribuneindia.com/news/delhi/jnusu-alleges-targeting-of-student-leaders-over-library-surveillance-protests/
unknown,,2026-01-03 10:00:30,,,,US strikes Venezuela and says its leader has been captured and flown out of the country,,{},,0.0,,https://www.timesfreepress.com/news/2026/jan/03/at-least-7-explosions-and-low-flying-aircraft-are-heard-in-venezuelas-caracas/
unknown,,,,,,Yemen presidency says Saudi-backed forces retake key province,,{},,0.0,,https://www.al-monitor.com/originals/2026/01/yemen-presidency-says-saudi-backed-forces-retake-key-province
unknown,,,,,,Islamic civil rights group says nothing about civil unrest in Iran,,{},,0.0,,https://highlandcountypress.com/opinions/islamic-civil-rights-group-says-nothing-about-civil-unrest-iran
unknown,,,,,,Yemen presidency says Saudi-backed forces retake key province,,{},,0.0,,https://www.al-monitor.com/originals/2026/01/saudi-backed-forces-make-advances-yemens-hadramawt
unknown,,,,,,Yemen presidency says Saudi-backed forces retake key province,,{},,0.0,,https://www.al-monitor.com/originals/2026/01/saudi-backed-forces-make-advances-yemens-hadramawt-military-officials
unknown,,,,,,,,{},,0.0,,https://www.euronews.com/2026/01/03/rioters-must-be-put-in-their-place-following-week-long-protests-irans-khamenei-says
unknown,,2026-01-04 00:00:00,,,,"Russian, Belarusian FMs strongly condemn U.S. aggression against Venezuela",,{},,0.0,,https://english.news.cn/europe/20260104/ba3e4c1e9a1b4be887bd71f378bdb941/c.html
unknown,,,,,,"EU urges 'restraint', respect for international law in Venezuela; China and Russia alarmed by Maduro's capture",,{},,0.0,,https://www.channelnewsasia.com/world/venezuela-us-strikes-eu-urge-restraint-respect-international-law-maduro-capture-5788076
unknown,,,,,,"EU urges 'restraint', respect for international law in Venezuela; China and Russia alarmed by Maduro's capture",,{},,0.0,,https://www.channelnewsasia.com/world/eu-urges-restraint-respect-international-law-in-venezuela-china-and-russia-alarmed-maduros-capture-5788076
unknown,,2026-01-03 00:00:00,,,,"Venezuelan envoy to South Africa condemns U.S. aggression as ""kidnapping""",,{},,0.0,,https://english.news.cn/20260103/8e665893f3a54e45aced4707c51c022b/c.html
unknown,,2026-01-03 07:27:14,,,,US strikes Venezuela after Trump's threats against Maduro,,{},,0.0,,https://www.odt.co.nz/news/world/venezuela-blames-explosions-us-military-aggression
unknown,,2026-01-03 18:40:45,,,,"Khamenei Says Protesters Must Be Put ‘in Their Place,’ Vows To Bring Foreign Enemies ‘to Their Knees’",,{},,0.0,,https://themedialine.org/headlines/khamenei-says-protesters-must-be-put-in-their-place-vows-to-bring-foreign-enemies-to-their-knees/
unknown,,2026-01-03 14:41:46,,,,,,{},,0.0,,https://www.islamicinvitationturkey.com/iran-pledges-swift-decisive-comprehensive-retaliation-to-any-hostile-actions-following-trumps-warning/
unknown,,2026-01-03 14:27:26,,,,,,{},,0.0,,https://torontosun.com/news/world/u-s-strikes-venezuela-maduro-captured
unknown,,2026-01-02 00:00:00,,,,Carney to Travel to France to Discuss Ukraine Ceasefire With Allies,,{},,0.0,,https://www.theepochtimes.com/world/carney-to-travel-to-france-to-discuss-ukraine-ceasefire-with-allies-5965350
unknown,,,,,,Russia denounces U.S. military strikes on Venezuela,,{},,0.0,,https://news.az/news/russia-denounces-us-military-strikes-on-venezuela
unknown,,,,,,"S.Korea’s President Lee stresses importance of bilateral ties, reaffirms one-China stance on Taiwan ahead of China visit",,{},,0.0,,https://www.globaltimes.cn/page/202601/1352139.shtml
unknown,,,,,,,,{},,0.0,,https://www.manilatimes.net/2026/01/04/news/national/china-says-overlapping-sea-claims-must-be-managed/2252243
unknown,,2026-01-03 14:59:39,,,,Reactions to US strikes in Venezuela,,{},,0.0,,https://www.rri.ro/en/news-and-current-affairs/newsflash/reactions-to-us-strikes-in-venezuela-id967979.html
unknown,,2026-01-03 10:47:56,,,,Russia's MFA reacts to U.S. military operations in Venezuela,,{},,0.0,,https://www.trend.az/world/russia/4137784.html
unknown,,2026-01-03 12:21:58,,,,"US strikes Venezuela, claims Maduro captured as global reactions pour in",,{},,0.0,,https://www.outlookindia.com/international/world-reacts-after-us-strikes-in-venezuela-and-capture-of-president-nicol%C3%A1s-maduro
unknown,,2026-01-03 11:29:00,,,,"From Russia To EU: How World Reacted After Trump Confirmed US Strikes, Maduro Captured In Venezuela",,{},,0.0,,https://www.newsx.com/world/us-president-donald-trump-confirms-us-military-strikes-venezuela-nicolas-maduro-captured-cilia-flores-flown-out-how-world-reacted-russia-european-union-iran-spain-germany-italy-belgium-columbia-139635/
unknown,,2026-01-03 05:18:21,,,,China Puts Pakistan’s US Outreach Under Scanner Ahead Of Strategic Talks,,{},,0.0,,https://www.news18.com/world/china-puts-pakistans-us-outreach-under-scanner-ahead-of-strategic-talks-ws-kl-9807091.html
unknown,,2026-01-03 18:47:42,,,,Argentina bans entry of Venezuelans with ties to Maduro administration,,{},,0.0,,https://buenosairesherald.com/world/international-relations/argentina-bans-entry-of-venezuelans-with-ties-to-maduro-administration
unknown,,2026-02-08 22:15:19,,,,"Venezuela Accuses US of Strikes on Civilian, Military Sites",,{},,0.0,,https://www.indianweekender.co.nz/news/venezuela-accuses-us-of-striking-civilian-and-military-sites
unknown,,2026-01-03 14:55:59,,,,"Sick, stranded, and overlooked… life inside Abuja’s forgotten leprosy settlement",,{},,0.0,,https://www.thecable.ng/sick-stranded-and-overlooked-life-inside-abujas-forgotten-leprosy-settlement/
unknown,,2026-01-03 09:42:00,,,,"Cambodia demands Thailand withdraw troops, a week into border truce",,{},,0.0,,https://www.straitstimes.com/asia/se-asia/cambodia-demands-thailand-withdraw-troops-week-into-border-truce
unknown,,,,,,,,{},,0.0,,https://dominicanrepublicpost.com/caribbean-airspace-closure-trigger-mass-flight-cancellations-as-regional-tensions-rise/
unknown,,2026-01-03 13:25:23,,,,Keir Starmer 'wants to talk to Donald Trump' about Venezuela strikes,,{},,0.0,,https://www.manchestereveningnews.co.uk/news/world-news/keir-starmer-wants-talk-donald-33160903
unknown,,2026-01-03 01:50:14,,,,,,{},,0.0,,https://www.hindustantimes.com/india-news/tgana-assembly-adopts-resolution-against-vb-g-ram-g-act-101767383208237.html
unknown,,,,,,,,{},,0.0,,https://www.sunjournal.com/2026/01/03/tropical-bird-found-in-northern-maine-after-being-blown-off-course/
unknown,,2026-01-03 00:00:00,,,,Global outrage as countries slam US military attack on Venezuela,,{},,0.0,,http://eng.chinamil.com.cn/2025xb/W/A_251464/16435263.html
unknown,,2026-01-03 14:40:29,,,,Iran Condemns U.S Military Attack on Venezuela,,{},,0.0,,https://chimpreports.com/iran-condemns-u-s-military-attack-on-venezuela/
unknown,,2026-01-03 12:00:00,"Uis, Namibia",,,Hot conditions with isolated thundershowers expected across Namibia,,{},,0.85,,https://informante.web.na/?p=387942
unknown,,,,,,Rep. Pingree Condemns “Unauthorized” U.S. Strike in Venezuela,,{},,0.0,,https://989wclz.com/news/074470-rep-pingree-condemns-unauthorized-u-s-strike-in-venezuela/
unknown,,2026-01-03 14:07:21,,,,Venezuela accuses Washington of Cowardly Bombing Civilians and Urges International Community to Break Silence,,{},,0.0,,https://www.searchlight.vc/breaking-news/2026/01/03/venezuela-accuses-washington-cowardly-bombing-civilians-urges-international-community-break-silence/
unknown,,,,,,Statement on China's decision to undertake large-scale military drills around Taiwan,,{},,0.0,,https://www.globalsecurity.org/wmd/library/news/taiwan/2026/taiwan-260101-canada01.htm
unknown,,2026-01-03 09:30:21,,,,U.S. Launches Major Strike on Venezuela,,{},,0.0,,https://athens-times.com/venezuela-airports-ports-and-military-bases-targeted-in-u-s-attack/
unknown,,2026-01-03 16:58:59,,,,Indore News: Underfire Indore Municipal Corporation Says Contaminated Water Complaints To Be Resolved Within 48 Hrs,,{},,0.0,,https://www.freepressjournal.in/indore/indore-news-underfire-indore-municipal-corporation-says-contaminated-water-complaints-to-be-resolved-within-48-hrs
unknown,,2026-01-03 11:56:55,,,,Venezuela’s allies condemn US attack,,{},,0.0,,https://www.theborneopost.com/2026/01/03/venezuelas-allies-condemn-us-attack/
unknown,,,,,,"Regional leaders react to U.S. strike on Venezuela, capture of Maduro",,{},,0.0,,https://www.wrdw.com/2026/01/03/regional-leaders-react-us-strike-venezuela-capture-maduro/
unknown,,2026-01-03 19:11:51,,,,"Indore Water Contamination: 203 Hospitalised; Congress, BJP Workers Clash, MP Bandh on Jan. 11",,{},,0.0,,https://www.deccanchronicle.com/nation/indore-water-contamination-203-hospitalised-congress-bjp-workers-clash-mp-bandh-on-jan-11-1928165
unknown,,2026-01-03 18:01:09,,,,Why the US–Europe relationship still matters in an unstable world,,{},,0.0,,https://weeklyblitz.net/2026/01/04/why-the-us-europe-relationship-still-matters-in-an-unstable-world/
unknown,,,,,,"""People are dying, PM remains silent,"" says Congress leader Udit Raj on Indore water contamination",,{},,0.0,,http://www.indiagazette.com/news/278788378/people-are-dying-pm-remains-silent-says-congress-leader-udit-raj-on-indore-water-contamination
unknown,,2026-01-03 14:03:27,,,,"Global reaction to U.S. strikes on Venezuela, live updates – Ya Libnan",,{},,0.0,,https://yalibnan.com/2026/01/03/global-reaction-to-u-s-strikes-on-venezuela-live-updates/
unknown,,2026-01-03 12:00:00,,,,ActionAid Condemns U.S. Bombardment of Venezuela as a Violation of International Law,,{},,0.0,,https://actionaid.org/news/2026/actionaid-condemns-us-bombardment-venezuela-violation-international-law
unknown,,2026-01-03 10:26:09,,,,Iran and Cuba Condemn U.S. Attack on Venezuela as Sovereignty Violation,,{},,0.0,,http://www.econotimes.com/Iran-and-Cuba-Condemn-US-Attack-on-Venezuela-as-Sovereignty-Violation-1730016
unknown,,2026-01-03 12:54:26,,,,Iran’s Khamenei says rioters ‘must be put in their place’ amid protests,,{},,0.0,,https://www.aljazeera.com/news/2026/1/3/irans-khamenei-says-rioters-must-be-put-in-their-place-amid-protests
unknown,,2026-01-03 14:27:26,,,,,,{},,0.0,,https://edmontonjournal.com:443/news/world/u-s-strikes-venezuela-maduro-captured/wcm/0b38f734-7882-4c38-9f33-8170fd36e5fd
unknown,,,,,,"Trump Announces Maduro's Capture As Russia, Iran Condemn US Attack",,{},,0.0,,http://www.chinanationalnews.com/news/278788687/trump-announces-maduro-capture-as-russia-iran-condemn-us-attack
unknown,,2026-01-03 11:40:06,,,,How efficient is Pakistan's Taimoor weapon system? Pakistan Air Force tests the missile with 600-km range,,{},,0.0,,https://www.theweek.in/news/defence/2026/01/03/how-efficient-is-pakistans-taimoor-weapon-system-pakistan-air-force-tests-the-missile-with-600-km-range.html
unknown,,2026-01-03 13:22:57,,,,UK’s Starmer says Britain was not involved in US strikes on Venezuela,,{},,0.0,,https://cyprus-mail.com/2026/01/03/uks-starmer-says-britain-was-not-involved-in-us-strikes-on-venezuela
unknown,,2026-01-03 14:20:12,,,,,,{},,0.0,,https://www.hindustantimes.com/india-news/cyber-crime-has-robbed-senior-citizens-of-thousands-of-crores-of-rupees-cji-101767450013294.html
unknown,,2026-01-03 16:00:00,,,,Ukraine hosts talks with security allies,,{},,0.0,,https://www.taipeitimes.com/News/world/archives/2026/01/04/2003850030
unknown,,,,,,"Taiwan detects 4 sorties of Chinese aircraft, 6 naval vessels around its territory",,{},,0.0,,http://www.chinanationalnews.com/news/278788206/taiwan-detects-4-sorties-of-chinese-aircraft-6-naval-vessels-around-its-territory
